"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","DocketUrl"
"ANC22LA065","ACC","105727","2022-08-11T18:00:00Z","Fairbanks","Alaska","United States",,"N736KP","false","Aviation","DirectorBrief","2022-12-08T05:00:00Z","Minor","0","0","1","The pilot’s failure to maintain control of the airplane during landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Experience/knowledge - Experience/qualifications - Recent experience - Pilot","https://data.ntsb.gov/Docket?ProjectID=105727"
"WPR22LA301","ACC","105723","2022-08-11T17:35:00Z","Laurel","Montana","United States",,"N5780F","false","Aviation","DirectorBrief",,"Minor","0","0","2",,,"https://data.ntsb.gov/Docket?ProjectID=105723"
"ANC22FA066","ACC","105729","2022-08-11T11:52:00Z","Arctic Village","Alaska","United States",,"N3937M","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105729"
"GAA22WA250","ACC","105751","2022-08-11T09:40:00Z","Assens",,"Denmark",,"OY-AHY","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105751"
"ERA22LA377","ACC","105773","2022-08-10T18:23:00Z","Lehighton","Pennsylvania","United States",,"N7695W","false","Aviation","DirectorBrief","2023-05-11T04:00:00Z","None","0","0","0","The pilot failure to ensure the runway was clear before landing, resulting in a runway excursion and collision with runway lights.","Personnel issues - Action/decision - Info processing/decision - Expectation/assumption - Pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Effect on personnel, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=105773"
"ENG22WA040","INC","105851","2022-08-10T16:40:00Z","Farnborough",,"United Kingdom",,"D-AAAY","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=105851"
"WPR22LA299","ACC","105721","2022-08-10T16:20:00Z","Palmer","Alaska","United States",,"N987WH","false","Aviation","DirectorBrief","2022-09-23T04:00:00Z","Minor","0","0","1","The pilot’s failure to maintain lateral control during an off-field landing, which resulted in loss of control and an impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=105721"
"WPR22FA298","ACC","105713","2022-08-10T14:59:00Z","Blyn","Washington","United States",,"N379DH","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105713"
"WPR22LA300","ACC","105722","2022-08-10T13:20:00Z","Manley Hot Springs","Alaska","United States",,"N8486D","false","Aviation","DirectorBrief","2022-12-08T05:00:00Z","None","0","0","0","The pilot’s unstable approach to land, which resulted in a hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=105722"
"ANC22LA067","ACC","105752","2022-08-10T12:00:00Z","Delta Junction","Alaska","United States",,"N7087D","false","Aviation","DirectorBrief","2022-12-08T05:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control of the airplane during the takeoff roll following a hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=105752"
"CEN22LA385","ACC","105735","2022-08-10T10:30:00Z","Sparta","Michigan","United States",,"N55338","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105735"
"CEN22LA389","ACC","105769","2022-08-10T09:43:00Z","Appleton","Minnesota","United States",,"N73194","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105769"
"GAA22WA261","ACC","105819","2022-08-10T04:00:00Z","Albosaggia","Other Foreign","Italy",,"I-JADE","false","Aviation","None",,"Fatal","1","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=105819"
"CEN22LA386","ACC","105736","2022-08-09T17:21:00Z","Onalaska","Texas","United States",,"N802DA","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105736"
"GAA22WA245","ACC","105711","2022-08-09T16:53:00Z","Aeródromo Chañar Ladeado, Santa Fe","Other Foreign","Argentina",,"LV-NIG","false","Aviation","None",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105711"
"CEN22FA376","ACC","105704","2022-08-09T12:50:00Z","Centennial","Colorado","United States",,"N727PC","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105704"
"WPR22LA296","ACC","105710","2022-08-09T12:31:00Z","Corona","California","United States",,"N841AD","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105710"
"CEN22LA382","ACC","105717","2022-08-09T12:00:00Z","Kahului","Hawaii","United States",,"N84352","false","Aviation","DirectorBrief","2022-09-23T04:00:00Z","None","0","0","0","The pilot’s inadequate compensation for gusting winds while maneuvering on the ground.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=105717"
"CEN22FA375","ACC","105703","2022-08-09T11:06:00Z","Maxwell","California","United States",,"N51YX","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105703"
"CEN22LA378","ACC","105706","2022-08-09T10:57:00Z","Clinton","Arkansas","United States",,"N9637X","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105706"
"GAA22WA243","ACC","105707","2022-08-08T21:19:00Z","Bueanaventura Beach",,"Panama",,"HP-1685","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105707"
"CEN22LA380","ACC","105715","2022-08-07T15:00:00Z","McCarthy","Alaska","United States",,"N171Q","false","Aviation","DirectorBrief","2022-12-08T05:00:00Z","None","0","0","0","The pilot’s failure to maintain control of the airplane during takeoff in turbulent weather conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Attain/maintain not possible, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Turbulence - Terrain induced turbulence - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=105715"
"ERA22LA362","ACC","105676","2022-08-07T14:25:00Z","Bardstown","Kentucky","United States",,"N723AG","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105676"
"CEN22LA363","ACC","105678","2022-08-07T12:45:00Z","Waller","Texas","United States",,"N921M","false","Aviation","DirectorBrief","2022-12-02T05:00:00Z","None","0","0","0","The pilot’s failure to maintain the proper descent rate during an off-airport landing.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=105678"
"ERA22LA363","ACC","105680","2022-08-07T09:35:00Z","Ellenville","New York","United States",,"N50439","false","Aviation","DirectorBrief",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=105680"
"WPR22LA293","ACC","105693","2022-08-07T08:49:00Z","Circle","Montana","United States",,"N36542","false","Aviation","DirectorBrief","2022-12-02T05:00:00Z","None","0","0","0","The loss of engine power due to carburetor ice.  Contributing to the accident was the pilot’s failure to use carburetor heat.","Aircraft - Aircraft power plant - Engine fuel and control - Fuel control/carburetor - Not specified, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Contributed to outcome, Personnel issues - Action/decision - Action - Lack of action - Pilot","https://data.ntsb.gov/Docket?ProjectID=105693"
"GAA22WA248","ACC","105745","2022-08-07T04:00:00Z","Lanzhou",,"China",,"B-70F2","false","Aviation","None",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105745"
"DCA22LA178","ACC","105714","2022-08-06T21:15:00Z","Atlanta","Georgia","United States",,"N540US","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105714"
"ERA22LA364","ACC","105682","2022-08-06T13:25:00Z","Erwinna","Pennsylvania","United States",,"N49310, N32141","false","Aviation","DirectorBrief","2023-05-04T04:00:00Z","Minor","0","0","1","The inability of both pilots to see and avoid the collision. Contributing to the accident was the pilot of the red airplane’s decision to utilize the converging runway for takeoff, contrary to the guidance published in the airport facility directory. Also contributing was the failure of the pilot of the black airplane to adequately utilize his radio to announce his taxi on the common traffic advisory frequency and his failure to recognize that an airplane was departing from a converging runway.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot","https://data.ntsb.gov/Docket?ProjectID=105682"
"GAA22WA244","ACC","105708","2022-08-06T12:37:00Z","Hampshire",,"United Kingdom",,"G-JASE","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105708"
"CEN22LA370","ACC","105691","2022-08-06T12:00:00Z","Highland","Illinois","United States",,"N424BG","false","Aviation","DirectorBrief","2022-11-01T04:00:00Z","Serious","0","1","0","The glider’s encounter with atmospheric conditions where the lift was not sufficient to maintain flight.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Thermal lifting - Effect on operation, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible","https://data.ntsb.gov/Docket?ProjectID=105691"
"GAA22WA246","ACC","105718","2022-08-06T06:40:00Z","Lotus Vale",,"Australia",,"VH-NKV","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105718"
"CEN22LA377","ACC","105705","2022-08-05T22:00:00Z","Vernon Hills","Illinois","United States",,"N6460R","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105705"
"DCA22LA175","ACC","105684","2022-08-05T20:32:00Z","Chicago","Illinois","United States",,"A7-BFH","false","Aviation","DirectorBrief","2023-04-25T04:00:00Z","None","0","0","0","The ground controller’s inappropriate routing of the B777 through a non-movement area, resulting in the airplane’s right wingtip contacting a light pole. Contributing to the accident was the lack of an appropriate display of taxiway BB2 as a restricted movement area on the ASDE-X and the flight crew’s acceptance of ATC instruction that was contrary to NOTAM information.","Personnel issues - Task performance - (general) - (general) - ATC personnel, Personnel issues - Experience/knowledge - (general) - (general) - Flight crew, Organizational issues - Development - Design - Interface design - ATC","https://data.ntsb.gov/Docket?ProjectID=105684"
"WPR22LA297","ACC","105712","2022-08-05T11:30:00Z","Yellow Pine","Idaho","United States",,"N722BS","false","Aviation","DirectorBrief","2022-12-08T05:00:00Z","None","0","0","0","The pilot's failure to maintain clearance from a tree while maneuvering.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on equipment","https://data.ntsb.gov/Docket?ProjectID=105712"
"CEN22LA367","ACC","105688","2022-08-05T11:10:00Z","Benton","Kansas","United States",,"N97683","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=105688"
"CEN22LA366","ACC","105687","2022-08-05T11:00:00Z","Maynard","Iowa","United States",,"N619RB","false","Aviation","DirectorBrief","2022-09-23T04:00:00Z","None","0","0","0","An impact with a powerline as a result of an unexpected wind gust.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on equipment, Environmental issues - Physical environment - Object/animal/substance - Wire - Contributed to outcome","https://data.ntsb.gov/Docket?ProjectID=105687"
"WPR22LA294","ACC","105698","2022-08-05T08:55:00Z","White Salmon","Washington","United States",,"N7485R","false","Aviation","DirectorBrief","2022-12-08T05:00:00Z","None","0","0","0","The pilot’s failure to attain a proper touchdown point, and his delayed decision to go around which, resulted in a collision with trees.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on equipment","https://data.ntsb.gov/Docket?ProjectID=105698"
"ERA22LA370","ACC","105728","2022-08-04T15:57:00Z","Shirley","New York","United States",,"N2055T","false","Aviation","DirectorBrief","2023-05-04T04:00:00Z","None","0","0","0","The flight instructor’s failure to ensure clearance from an electrical junction box during takeoff, which resulted in a collision.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Heading/course - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Instructor/check pilot","https://data.ntsb.gov/Docket?ProjectID=105728"
